n_triangles,chromatic_number,max_deg,class
2300,25,24,1
589,16,17,0
1745,22,24,1
378,13,14,0
1829,22,23,1
806,17,18,0
1574,21,23,1
1139,19,20,0
2090,24,24,1
732,16,19,0
1786,23,23,1
1067,18,21,0
1251,19,24,1
977,16,22,0
1669,20,24,1
841,16,20,0
2300,25,24,1
269,11,14,0
1907,23,23,1
898,16,21,0
1471,21,23,1
809,15,19,0
2234,24,24,1
906,17,20,0
2062,23,24,1
681,15,18,0
2024,24,24,1
1134,18,20,0
1655,22,24,1
616,14,18,0
2214,24,24,1
777,16,19,0
2024,24,23,1
921,17,19,0
1572,22,23,1
970,19,19,0
1948,22,24,1
1055,15,22,0
2060,24,24,1
527,13,18,0
2024,24,23,1
980,17,20,0
1400,20,23,1
194,11,10,0
1793,20,24,1
893,16,22,0
2024,24,23,1
667,16,17,0
1543,21,24,1
425,13,17,0
1870,22,23,1
639,14,21,0
1345,21,23,1
722,16,18,0
2060,24,24,1
488,14,17,0
1555,22,22,1
278,11,13,0
1589,21,24,1
220,9,13,0
1551,22,23,1
314,10,15,0
1780,23,24,1
1073,16,22,0
1787,22,24,1
571,15,19,0
1511,21,23,1
247,11,14,0
2300,25,24,1
417,13,16,0
1647,21,24,1
687,14,19,0
2024,24,24,1
672,16,17,0
1501,21,22,1
478,13,17,0
1890,23,24,1
1021,16,22,0
2024,24,24,1
531,13,19,0
2024,24,23,1
1038,17,21,0
1925,23,24,1
589,15,17,0
1362,19,23,1
596,14,18,0
1796,22,24,1
1208,18,20,0
1787,23,24,1
816,16,20,0
1556,22,23,1
536,14,17,0
1807,23,23,1
786,16,18,0
2060,24,24,1
777,16,20,0
1862,23,23,1
448,13,16,0
2160,24,24,1
366,12,15,0
1227,18,23,1
645,13,19,0
1569,21,24,1
576,13,18,0
2277,24,24,1
694,15,18,0
1545,22,23,1
876,16,19,0
1479,20,23,1
795,17,19,0
1704,21,23,1
749,14,20,0
2277,24,24,1
1060,19,20,0
2195,24,24,1
876,16,20,0
1758,21,24,1
1053,17,21,0
1538,21,24,1
613,13,20,0
1952,23,24,1
251,11,12,0
1967,23,24,1
776,13,20,0
991,18,23,1
644,15,18,0
1628,20,23,1
707,15,19,0
1736,22,23,1
945,17,22,0
2027,24,24,1
718,15,18,0
2059,23,24,1
449,11,17,0
1799,23,23,1
770,14,20,0
1435,21,22,1
659,15,19,0
1456,21,23,1
374,12,17,0
1480,21,24,1
994,16,21,0
2090,24,24,1
418,12,15,0
2024,24,24,1
1274,20,21,0
2214,24,24,1
588,13,19,0
1837,23,23,1
813,17,20,0
1673,22,24,1
340,11,15,0
1816,23,23,1
666,16,18,0
1952,23,24,1
680,14,20,0
1838,22,24,1
610,14,19,0
1762,21,24,1
958,15,21,0
1432,20,23,1
698,13,19,0
2069,24,24,1
614,15,17,0
1747,22,24,1
690,17,16,0
1694,21,23,1
750,15,19,0
2300,25,24,1
796,17,17,0
1820,23,24,1
1185,15,23,0
1907,23,23,1
491,12,16,0
1817,23,24,1
823,15,21,0
1631,22,23,1
292,10,15,0
1726,22,23,1
934,16,20,0
1616,21,24,1
909,18,19,0
2102,24,24,1
900,18,19,0
1535,21,24,1
880,17,20,0
1822,23,24,1
435,14,16,0
1418,20,23,1
284,10,15,0
2300,25,24,1
678,16,19,0
2234,24,24,1
425,11,17,0
1771,23,22,1
346,13,14,0
1712,22,24,1
901,17,21,0
1795,22,23,1
475,14,16,0
2277,24,24,1
553,13,17,0
1881,23,24,1
906,16,20,0
1837,23,23,1
415,13,17,0
2115,24,24,1
662,15,19,0
2068,23,24,1
488,12,18,0
2024,24,24,1
511,13,16,0
1607,21,24,1
1088,18,19,0
1782,22,23,1
438,11,18,0
2195,24,24,1
1015,18,20,0
1797,22,24,1
1003,16,22,0
1861,22,24,1
1116,17,21,0
1665,20,24,1
1124,19,22,0
1576,21,23,1
959,17,20,0
1775,23,24,1
954,17,22,0
1589,21,23,1
838,16,20,0
1765,20,24,1
466,12,18,0
1574,21,24,1
1006,19,19,0
1291,19,23,1
504,14,17,0
1524,21,24,1
715,16,19,0
1458,21,23,1
608,15,17,0
1720,21,23,1
483,15,18,0
1532,21,22,1
638,14,18,0
1793,22,24,1
334,13,15,0
2024,24,23,1
668,15,18,0
1473,20,23,1
630,15,17,0
1567,21,23,1
850,15,20,0
1778,23,24,1
915,16,20,0
1772,23,23,1
798,16,19,0
1772,23,23,1
966,16,20,0
2025,24,24,1
725,16,19,0
1816,23,23,1
600,14,18,0
2025,24,24,1
505,14,16,0
1826,23,23,1
652,14,19,0
1984,23,24,1
489,13,17,0
1962,23,24,1
638,12,19,0
1501,20,23,1
513,14,16,0
2233,23,24,1
940,15,21,0
1544,22,23,1
654,14,17,0
1946,23,24,1
625,15,17,0
1696,21,24,1
1435,19,22,0
1580,22,24,1
393,12,15,0
1619,22,24,1
658,14,19,0
1964,23,24,1
764,14,21,0
1772,22,24,1
404,12,17,0
1996,23,24,1
701,15,19,0
1246,20,22,1
417,12,16,0
1343,20,22,1
340,12,14,0
1468,21,23,1
210,10,12,0
1678,22,24,1
940,18,21,0
1634,22,24,1
597,15,19,0
2024,24,24,1
650,15,18,0
1577,22,22,1
793,15,21,0
2002,23,23,1
1121,18,20,0
1802,21,24,1
511,13,16,0
1161,19,24,1
652,12,22,0
1593,21,23,1
752,16,18,0
1721,20,23,1
720,15,18,0
1967,23,24,1
681,15,19,0
1634,21,24,1
827,17,20,0
1771,23,23,1
595,15,20,0
2060,24,24,1
1008,16,23,0
1547,22,22,1
594,13,18,0
1877,23,24,1
812,16,18,0
1362,20,23,1
563,14,17,0
1898,23,24,1
530,14,16,0
2300,25,24,1
557,13,18,0
1793,22,24,1
565,15,18,0
1960,23,24,1
543,14,17,0
2102,24,24,1
929,17,19,0
1363,21,22,1
921,16,20,0
1801,22,24,1
981,18,20,0
1801,23,24,1
1017,16,20,0
1948,22,24,1
660,15,18,0
1513,20,24,1
601,13,20,0
1721,22,23,1
856,18,20,0
1919,23,24,1
1337,20,22,0
2027,24,24,1
464,14,16,0
1398,20,24,1
538,13,18,0
2039,24,24,1
540,15,15,0
1670,22,24,1
672,15,17,0
1532,21,23,1
605,14,19,0
2030,24,24,1
512,14,16,0
1873,23,24,1
502,14,18,0
1152,19,23,1
564,12,19,0
1402,19,23,1
640,14,18,0
2025,24,24,1
595,15,18,0
1771,23,22,1
849,15,21,0
2054,22,24,1
732,16,19,0
1724,22,24,1
622,14,19,0
1922,23,24,1
976,19,19,0
1813,21,24,1
494,12,18,0
1911,22,24,1
509,11,17,0
1990,23,24,1
942,17,20,0
1813,23,24,1
690,15,20,0
2090,24,24,1
566,15,17,0
1877,21,24,1
906,18,20,0
2115,24,24,1
840,16,19,0
1604,22,24,1
483,13,17,0
1373,21,23,1
845,15,20,0
1621,22,23,1
346,12,14,0
1799,23,23,1
353,13,14,0
1832,22,23,1
698,13,20,0
1539,20,23,1
593,13,18,0
1222,20,22,1
459,13,16,0
1081,19,23,1
1070,16,21,0
1511,21,23,1
357,12,14,0
1942,23,23,1
278,11,14,0
1855,23,24,1
227,10,12,0
1844,21,23,1
495,15,17,0
2300,25,24,1
949,17,21,0
2060,24,24,1
574,15,18,0
1649,21,24,1
634,15,18,0
2195,24,24,1
541,13,17,0
2043,23,24,1
671,16,20,0
1587,21,24,1
1022,18,20,0
1585,21,23,1
787,16,20,0
1775,23,24,1
991,15,21,0
1580,21,24,1
1315,18,22,0
2277,24,24,1
511,15,17,0
1598,21,23,1
701,15,21,0
1494,21,23,1
1046,19,21,0
2060,24,24,1
820,17,19,0
1664,22,23,1
522,12,18,0
1775,21,24,1
453,14,17,0
2024,24,23,1
422,11,17,0
2300,25,24,1
1168,17,22,0
1583,21,24,1
412,13,15,0
2300,25,24,1
648,16,18,0
1448,21,23,1
562,14,18,0
2214,24,24,1
901,17,21,0
1771,23,23,1
898,18,19,0
1904,23,24,1
560,15,16,0
2025,24,24,1
842,16,20,0
1829,21,24,1
877,18,19,0
1797,22,23,1
735,15,18,0
2017,23,24,1
430,12,19,0
2027,23,24,1
923,17,20,0
1070,19,23,1
406,13,16,0
1477,20,24,1
717,14,20,0
1921,23,24,1
827,16,19,0
1862,23,23,1
312,11,14,0
2300,25,24,1
890,16,20,0
1557,22,23,1
629,13,20,0
2144,24,24,1
476,14,16,0
1351,18,24,1
1209,18,20,0
2027,24,24,1
652,15,18,0
1927,22,24,1
1138,17,21,0
1771,23,22,1
410,13,16,0
2039,24,24,1
1027,18,21,0
1948,23,24,1
422,14,17,0
1650,20,23,1
749,16,18,0
1460,19,23,1
564,11,18,0
1816,23,23,1
516,14,16,0
1807,23,23,1
422,10,16,0
1919,23,24,1
383,11,16,0
2233,23,24,1
649,15,18,0
2129,24,24,1
620,15,17,0
2060,24,24,1
376,13,15,0
1611,22,23,1
566,14,18,0
1835,23,24,1
866,16,20,0
1819,22,24,1
327,10,15,0
1648,22,23,1
367,11,15,0
1727,22,24,1
814,16,20,0
1942,23,23,1
493,11,18,0
1657,21,23,1
512,13,16,0
2300,25,24,1
598,15,20,0
1411,20,23,1
897,15,21,0
1786,23,23,1
370,11,18,0
2024,24,23,1
418,13,18,0
1424,21,24,1
864,15,22,0
1349,21,21,1
314,10,16,0
1559,21,24,1
553,14,16,0
1854,23,24,1
469,13,17,0
1448,21,24,1
449,12,18,0
1420,21,23,1
884,16,21,0
2060,23,24,1
773,14,20,0
1887,22,24,1
601,15,19,0
2093,23,24,1
718,13,19,0
1927,23,24,1
1299,20,21,0
1056,19,22,1
673,15,19,0
2036,23,24,1
890,17,19,0
2033,23,24,1
844,16,19,0
1894,23,24,1
526,15,18,0
1541,22,21,1
988,18,20,0
1443,21,23,1
645,13,19,0
1899,22,24,1
683,15,18,0
1637,20,24,1
676,15,19,0
1751,22,23,1
652,14,19,0
1624,22,23,1
689,14,18,0
2060,24,24,1
445,13,16,0
1822,23,24,1
537,14,18,0
1943,23,24,1
377,11,15,0
1182,19,22,1
596,15,18,0
2038,23,24,1
546,14,17,0
1541,21,24,1
644,13,20,0
1862,23,23,1
883,17,21,0
1692,20,24,1
580,15,16,0
1837,23,23,1
556,14,18,0
1603,21,23,1
808,15,22,0
1967,23,24,1
786,16,20,0
1588,22,23,1
930,18,19,0
1634,22,23,1
497,14,17,0
1634,22,24,1
322,10,14,0
1842,21,24,1
536,13,16,0
1827,23,24,1
465,15,17,0
1817,22,23,1
690,13,20,0
1105,19,23,1
307,11,14,0
1912,23,24,1
971,17,19,0
2255,24,24,1
464,12,17,0
1613,22,23,1
521,13,17,0
1907,23,23,1
727,15,19,0
1814,22,24,1
892,17,18,0
1364,20,23,1
740,16,19,0
1438,21,22,1
497,13,19,0
2144,24,24,1
207,10,12,0
2144,24,24,1
1013,17,20,0
1631,21,23,1
652,14,18,0
1783,23,24,1
281,12,14,0
2300,25,24,1
507,13,18,0
1946,22,24,1
694,16,17,0
1584,22,24,1
722,16,19,0
1171,19,23,1
387,12,16,0
1245,19,23,1
619,14,19,0
1191,19,20,1
795,15,21,0
1636,22,24,1
399,11,16,0
2234,24,24,1
620,16,17,0
1561,22,23,1
661,14,19,0
2177,24,24,1
686,17,18,0
2102,24,24,1
370,11,16,0
1863,23,24,1
407,12,16,0
1666,21,24,1
705,14,19,0
1816,23,23,1
328,12,15,0
1425,21,23,1
674,15,18,0
1568,21,23,1
545,15,16,0
1886,23,24,1
500,15,19,0
2115,24,24,1
431,12,15,0
1777,23,24,1
568,14,17,0
1981,23,23,1
352,11,15,0
1480,21,23,1
668,15,18,0
1118,18,23,1
420,12,19,0
2300,25,24,1
509,13,17,0
2195,24,24,1
722,17,18,0
2002,23,24,1
835,17,19,0
1750,22,24,1
950,17,20,0
1391,21,22,1
617,15,19,0
2115,24,24,1
923,18,19,0
1722,22,23,1
830,18,19,0
2177,24,24,1
570,14,17,0
1671,21,23,1
881,13,22,0
1771,23,23,1
623,15,18,0
2300,25,24,1
1196,19,20,0
1717,22,23,1
362,11,15,0
1695,21,24,1
969,16,21,0
1572,21,24,1
1087,18,20,0
2177,24,24,1
820,16,18,0
1655,22,23,1
614,15,22,0
1876,23,23,1
644,14,20,0
2255,24,24,1
605,14,17,0
2030,24,24,1
1111,18,21,0
1232,20,23,1
513,12,18,0
1708,22,23,1
777,15,19,0
1875,22,24,1
882,15,22,0
2002,23,23,1
615,15,17,0
2045,24,24,1
615,15,18,0
1807,23,24,1
503,13,18,0
1516,21,24,1
314,12,16,0
1537,21,23,1
690,13,19,0
1430,21,23,1
576,15,17,0
1771,23,23,1
555,13,19,0
1394,21,23,1
642,16,18,0
2060,24,24,1
523,15,17,0
2277,24,24,1
975,18,20,0
1712,22,24,1
685,16,18,0
1747,22,24,1
763,15,19,0
2195,24,24,1
1264,18,22,0
1921,21,24,1
254,11,14,0
1715,22,24,1
772,14,19,0
2069,24,24,1
440,14,15,0
1687,22,24,1
558,15,17,0
1532,20,24,1
889,18,21,0
1533,20,23,1
460,14,15,0
1975,22,24,1
463,14,17,0
1792,23,23,1
569,14,19,0
2011,23,24,1
1085,19,21,0
1622,21,23,1
379,12,17,0
1613,22,23,1
743,15,20,0
2025,24,24,1
923,17,23,0
2052,24,24,1
764,14,19,0
1429,21,24,1
1341,17,23,0
1672,21,23,1
693,15,21,0
2195,24,24,1
442,11,17,0
2024,24,23,1
514,13,17,0
2023,22,24,1
590,14,18,0
1408,20,23,1
550,14,18,0
1771,23,22,1
396,12,15,0
1948,22,24,1
641,16,19,0
2024,24,23,1
777,14,20,0
2072,23,24,1
391,13,18,0
2017,23,24,1
480,11,17,0
2024,24,23,1
1241,19,21,0
2255,24,24,1
407,11,16,0
1979,23,24,1
866,17,19,0
1405,20,23,1
671,16,18,0
2025,24,24,1
420,11,15,0
1528,20,22,1
574,14,16,0
1660,22,24,1
547,15,18,0
1876,23,23,1
394,13,17,0
1627,21,23,1
546,14,16,0
1954,23,24,1
976,18,20,0
1806,22,24,1
709,15,18,0
1645,21,24,1
615,14,20,0
1771,22,24,1
571,15,16,0
1695,21,24,1
742,16,18,0
2027,24,24,1
668,16,19,0
2069,24,24,1
862,16,19,0
1614,21,23,1
370,14,13,0
2017,23,24,1
998,18,21,0
1766,22,23,1
496,12,19,0
1982,22,24,1
506,13,18,0
2300,25,24,1
736,16,19,0
2115,24,24,1
447,12,17,0
1939,23,24,1
907,16,20,0
1338,21,22,1
631,15,17,0
1964,23,24,1
636,15,17,0
1433,19,24,1
407,12,18,0
1715,22,23,1
661,13,20,0
2277,24,24,1
320,12,15,0
2069,24,24,1
1055,18,20,0
1960,23,24,1
898,17,21,0
1550,21,24,1
770,15,21,0
1503,21,21,1
556,14,18,0
1816,23,23,1
562,12,19,0
1631,21,24,1
592,13,18,0
1835,23,24,1
200,9,12,0
2195,24,24,1
520,13,17,0
1572,22,23,1
408,12,17,0
1675,22,23,1
837,16,19,0
1832,22,24,1
979,17,22,0
1966,22,24,1
545,15,18,0
1838,23,24,1
650,15,18,0
1565,22,24,1
402,12,17,0
1891,23,23,1
462,12,16,0
1876,23,23,1
636,14,18,0
1513,21,24,1
506,13,18,0
1893,22,24,1
1033,18,22,0
1406,20,24,1
712,17,20,0
1695,21,24,1
922,17,20,0
2171,23,24,1
660,15,19,0
1576,21,23,1
391,14,14,0
2300,25,24,1
655,14,20,0
2024,24,23,1
496,14,18,0
1852,23,24,1
563,15,19,0
1757,22,24,1
445,12,17,0
2300,25,24,1
660,16,19,0
2214,24,24,1
562,15,17,0
1409,20,23,1
797,17,18,0
2041,22,24,1
351,12,13,0
2300,25,24,1
1103,18,20,0
1741,21,23,1
525,12,19,0
1712,22,23,1
426,12,18,0
2177,24,24,1
396,13,16,0
1907,23,23,1
362,12,12,0
1645,21,23,1
1075,17,21,0
2052,24,24,1
765,15,19,0
1811,22,24,1
821,18,18,0
1565,22,23,1
313,12,15,0
1361,21,22,1
725,16,18,0
1442,21,22,1
927,16,20,0
2300,25,24,1
739,15,18,0
1870,23,24,1
747,15,20,0
2079,24,24,1
315,10,15,0
860,17,21,1
893,16,21,0
1991,23,24,1
970,16,20,0
1663,22,23,1
924,18,18,0
2300,25,24,1
534,13,18,0
1855,23,24,1
966,17,20,0
1551,21,24,1
367,12,17,0
1547,21,23,1
519,12,18,0
2300,25,24,1
342,10,16,0
1792,23,23,1
1149,18,20,0
2300,25,24,1
299,11,16,0
1596,22,23,1
868,15,20,0
1903,23,24,1
1172,19,21,0
1799,23,23,1
601,14,18,0
1579,22,23,1
915,16,19,0
1990,23,24,1
578,16,16,0
1953,23,24,1
744,16,18,0
1476,21,22,1
1212,18,21,0
1868,23,24,1
665,14,20,0
2300,25,24,1
449,12,15,0
1769,22,24,1
748,14,21,0
2024,24,23,1
812,16,18,0
1720,21,23,1
413,11,17,0
1894,23,24,1
1098,18,21,0
1535,21,24,1
693,15,17,0
1928,23,24,1
648,14,19,0
2177,24,24,1
410,12,19,0
2006,22,24,1
396,11,16,0
1693,22,22,1
555,15,18,0
1758,21,24,1
755,16,20,0
1669,22,24,1
691,14,18,0
1264,17,24,1
1311,20,20,0
2300,25,24,1
526,13,18,0
1748,20,24,1
438,12,16,0
2025,24,24,1
468,12,18,0
1674,21,24,1
453,14,15,0
2024,24,23,1
1480,19,24,0
2214,24,24,1
1146,19,21,0
1811,21,24,1
310,10,14,0
1556,21,22,1
770,16,18,0
2060,24,24,1
919,15,21,0
2115,24,24,1
598,14,19,0
1981,23,24,1
516,14,18,0
1771,23,22,1
625,13,19,0
1439,21,24,1
446,12,16,0
2025,24,24,1
644,16,17,0
1654,20,24,1
1141,20,19,0
1421,19,24,1
659,15,19,0
1675,22,24,1
928,17,19,0
1819,23,24,1
692,13,21,0
2060,24,24,1
743,15,18,0
2300,25,24,1
837,18,18,0
1632,21,24,1
516,14,18,0
1598,22,23,1
746,15,19,0
2027,24,24,1
278,9,14,0
1706,22,24,1
685,14,20,0
1799,23,23,1
178,8,12,0
2152,23,24,1
800,16,19,0
2002,23,23,1
499,14,16,0
1485,21,23,1
511,14,18,0
1786,23,23,1
276,12,13,0
1774,23,23,1
930,17,20,0
2214,24,24,1
420,12,17,0
2039,24,24,1
580,14,18,0
1982,22,24,1
686,15,19,0
2024,24,24,1
538,13,17,0
1795,22,24,1
982,19,20,0
1341,20,24,1
1174,19,21,0
2024,24,24,1
572,14,18,0
1752,22,24,1
553,13,17,0
1385,20,23,1
472,13,16,0
1168,19,22,1
640,13,17,0
1982,22,24,1
781,16,18,0
2255,24,24,1
318,10,14,0
1562,22,24,1
409,13,15,0
1167,19,24,1
846,15,19,0
1616,22,24,1
655,15,19,0
2300,25,24,1
631,14,17,0
1719,22,24,1
432,12,17,0
1982,23,24,1
426,10,16,0
2034,24,24,1
451,13,18,0
1673,22,24,1
809,16,18,0
1736,22,23,1
506,14,16,0
1445,20,23,1
828,16,20,0
1385,21,23,1
1142,18,21,0
1967,22,24,1
488,13,15,0
2300,25,24,1
461,11,18,0
2045,24,24,1
714,16,19,0
1496,21,24,1
699,16,20,0
1509,21,22,1
351,10,16,0
2024,24,24,1
701,15,18,0
2025,24,24,1
814,17,18,0
2097,23,24,1
1606,21,22,0
1703,22,23,1
561,15,17,0
1291,20,24,1
695,13,21,0
2095,23,24,1
366,13,14,0
1984,23,24,1
1285,19,22,0
2024,24,24,1
1029,18,20,0
1476,21,24,1
617,16,17,0
1772,23,23,1
1011,19,21,0
2060,24,24,1
835,15,21,0
1343,21,23,1
888,18,20,0
1955,22,24,1
960,17,19,0
1801,23,24,1
366,11,16,0
1712,22,23,1
513,13,18,0
1718,22,24,1
734,16,18,0
1635,22,23,1
229,10,13,0
1826,22,24,1
1035,15,22,0
1771,23,22,1
415,14,15,0
2060,24,24,1
455,13,16,0
1831,22,24,1
897,17,21,0
1895,22,24,1
482,14,17,0
1380,21,22,1
1029,18,20,0
1494,19,23,1
657,16,18,0
2052,23,24,1
707,17,18,0
1562,20,24,1
503,14,15,0
1799,23,23,1
504,12,17,0
2025,24,24,1
648,14,18,0
2025,24,24,1
575,14,17,0
2300,25,24,1
665,15,20,0
1778,22,24,1
1363,19,22,0
1817,23,24,1
714,15,18,0
1997,21,24,1
426,13,15,0
2068,23,24,1
844,14,20,0
2079,24,24,1
814,16,19,0
1059,17,23,1
230,9,13,0
2025,24,24,1
564,13,17,0
1543,21,22,1
589,15,17,0
1637,21,24,1
626,16,16,0
1404,20,23,1
453,14,16,0
1238,20,23,1
960,17,20,0
1886,23,24,1
670,14,19,0
1420,20,23,1
569,14,18,0
1354,21,23,1
442,12,19,0
1967,23,24,1
1011,18,22,0
1447,20,24,1
680,15,19,0
1939,23,24,1
423,12,15,0
1748,22,24,1
469,14,18,0
2052,24,24,1
609,13,20,0
1635,21,23,1
742,15,21,0
2300,25,24,1
641,15,18,0
1732,22,23,1
488,13,17,0
1737,22,24,1
590,15,17,0
2195,24,24,1
398,12,15,0
1682,22,24,1
639,14,19,0
1611,21,23,1
788,13,22,0
1959,21,24,1
848,17,19,0
1885,23,24,1
922,17,20,0
1575,22,23,1
368,12,15,0
1777,23,23,1
1165,18,21,0
1545,21,22,1
430,13,16,0
1745,22,23,1
736,13,22,0
2300,25,24,1
482,12,19,0
1211,17,23,1
988,18,20,0
1254,20,22,1
902,17,21,0
1206,20,21,1
558,14,19,0
1744,22,24,1
907,18,20,0
1783,22,24,1
776,17,19,0
2045,24,24,1
543,14,17,0
1862,23,24,1
635,13,19,0
1492,20,24,1
865,15,20,0
1855,21,24,1
485,12,17,0
2027,24,24,1
228,11,14,0
1726,22,24,1
607,13,19,0
1598,22,23,1
733,14,19,0
1584,21,24,1
313,12,15,0
2030,24,24,1
1145,18,21,0
1466,21,23,1
545,14,17,0
1952,23,24,1
487,14,18,0
1771,23,22,1
972,16,22,0
2277,24,24,1
412,13,15,0
2114,23,24,1
529,12,17,0
1934,23,24,1
635,15,20,0
1821,22,24,1
766,17,18,0
1703,21,24,1
404,13,15,0
1263,19,24,1
481,13,17,0
1817,23,24,1
929,17,20,0
1792,23,23,1
568,13,20,0
1827,23,24,1
1023,17,21,0
1691,22,24,1
702,15,18,0
2300,25,24,1
673,16,17,0
1584,21,24,1
660,13,20,0
1882,22,23,1
790,17,19,0
2195,24,24,1
732,16,20,0
1813,22,24,1
1093,16,23,0
1777,23,23,1
423,12,18,0
1795,22,24,1
805,15,20,0
1807,23,23,1
1286,19,21,0
1856,22,24,1
932,17,19,0
1559,20,24,1
790,14,20,0
1462,19,22,1
730,16,19,0
1516,21,24,1
358,12,15,0
1853,22,24,1
759,17,21,0
1631,22,23,1
755,15,18,0
2015,21,24,1
816,17,19,0
2060,24,24,1
565,12,18,0
2177,24,24,1
517,14,19,0
1487,21,23,1
466,13,18,0
1862,22,24,1
827,17,20,0
2255,24,24,1
638,15,18,0
2024,24,23,1
737,15,19,0
1816,23,23,1
472,13,18,0
2212,23,24,1
981,17,20,0
1475,21,23,1
589,13,18,0
1593,21,24,1
606,15,17,0
1634,22,23,1
484,13,17,0
2300,25,24,1
1134,17,23,0
1799,23,23,1
568,15,17,0
1468,21,24,1
715,16,19,0
2079,24,24,1
1093,17,21,0
1582,22,24,1
880,16,21,0
2107,23,24,1
535,15,16,0
2096,22,24,1
804,15,20,0
1359,21,21,1
541,14,17,0
2025,24,24,1
676,14,18,0
1891,23,24,1
821,18,19,0
1683,21,24,1
704,16,18,0
1801,23,24,1
421,13,16,0
1222,20,23,1
336,11,16,0
1511,21,24,1
883,18,21,0
2234,24,24,1
805,17,20,0
2008,23,24,1
799,16,19,0
1718,21,24,1
290,9,15,0
1837,23,24,1
156,7,12,0
1329,20,23,1
451,13,17,0
1632,22,24,1
647,15,19,0
1799,22,23,1
886,17,20,0
1927,23,24,1
753,15,20,0
1577,22,23,1
1037,19,19,0
1805,23,24,1
233,10,14,0
1922,23,24,1
519,14,17,0
2060,24,24,1
548,12,20,0
2090,24,24,1
1276,19,21,0
1826,23,23,1
1095,19,20,0
1717,22,24,1
582,14,21,0
1726,22,23,1
925,15,21,0
1586,21,24,1
505,12,20,0
2060,24,24,1
560,12,19,0
2079,24,24,1
761,15,19,0
1278,20,22,1
214,10,12,0
1927,21,24,1
353,11,15,0
1722,22,23,1
498,14,19,0
2017,23,24,1
403,11,17,0
1943,21,24,1
687,15,18,0
2069,24,24,1
558,15,17,0
1701,22,24,1
323,11,16,0
1640,21,23,1
446,13,16,0
1449,21,23,1
365,12,16,0
1549,22,23,1
298,11,14,0
2090,24,24,1
607,15,18,0
2008,23,24,1
614,15,19,0
2144,24,24,1
332,11,15,0
1711,22,24,1
245,10,12,0
2024,24,23,1
229,11,13,0
1451,21,22,1
996,17,22,0
1597,22,23,1
516,15,16,0
2300,25,24,1
530,14,16,0
2095,23,24,1
630,15,19,0
1546,21,22,1
710,14,19,0
1550,21,23,1
563,15,17,0
1538,21,23,1
249,12,14,0
1137,18,22,1
1319,19,21,0
1687,22,24,1
377,11,18,0
1576,22,22,1
313,11,15,0
1877,23,24,1
375,13,15,0
1771,23,23,1
1007,17,21,0
1820,22,24,1
458,14,17,0
2300,25,24,1
1416,20,21,0
2177,24,24,1
415,14,15,0
1697,22,24,1
586,12,20,0
1655,21,23,1
793,16,22,0
1047,19,22,1
523,12,17,0
1346,19,23,1
803,14,19,0
1945,23,24,1
701,16,18,0
2300,25,24,1
481,11,17,0
1442,21,24,1
586,14,19,0
1801,23,24,1
558,12,19,0
1621,22,23,1
934,17,19,0
1726,22,24,1
612,14,18,0
1799,23,23,1
1133,19,22,0
1566,22,23,1
632,16,17,0
1885,21,24,1
882,17,22,0
2043,23,24,1
829,16,21,0
1752,22,23,1
526,14,18,0
1509,20,22,1
1367,21,21,0
1708,22,24,1
980,19,18,0
1789,20,24,1
262,11,14,0
1948,23,24,1
732,14,22,0
1971,23,24,1
591,13,18,0
1367,21,23,1
676,15,17,0
1917,23,24,1
658,15,18,0
1394,21,22,1
344,12,15,0
1742,22,24,1
317,11,16,0
1876,23,23,1
512,13,16,0
2300,25,24,1
382,12,18,0
2045,24,24,1
672,14,19,0
2039,24,24,1
545,13,18,0
2024,24,23,1
1085,19,21,0
2300,25,24,1
590,15,17,0
2300,25,24,1
411,13,16,0
1759,21,24,1
573,15,18,0
2277,24,24,1
454,13,15,0
1527,21,23,1
600,14,17,0
1750,22,24,1
523,15,15,0
1985,23,24,1
790,16,22,0
1561,22,22,1
768,14,21,0
1871,23,24,1
812,15,19,0
1651,22,23,1
589,15,17,0
2024,24,23,1
335,12,16,0
1440,18,24,1
456,13,13,0
1894,23,24,1
494,14,17,0
1646,21,24,1
796,15,22,0
2300,25,24,1
971,17,21,0
2079,24,24,1
492,14,17,0
1710,22,23,1
603,15,18,0
1787,23,24,1
1042,17,21,0
1886,23,24,1
978,15,20,0
1666,22,24,1
487,15,16,0
1747,22,23,1
638,13,21,0
1850,22,24,1
1540,22,22,0
1617,21,24,1
1031,18,22,0
2030,24,24,1
349,11,15,0
1400,19,22,1
527,12,20,0
2060,24,24,1
530,13,17,0
1776,22,24,1
834,14,21,0
1915,23,24,1
637,14,18,0
1824,22,24,1
1319,20,22,0
1300,20,23,1
507,14,17,0
1946,22,24,1
506,13,17,0
2076,22,24,1
797,17,18,0
1961,23,23,1
702,15,19,0
2300,25,24,1
989,17,20,0
1870,22,23,1
765,15,21,0
1960,22,23,1
1022,17,20,0
1460,21,23,1
1118,18,20,0
1670,22,24,1
612,11,19,0
1975,22,24,1
683,15,19,0
2027,24,24,1
708,13,19,0
1738,22,23,1
612,15,16,0
1576,22,22,1
733,17,19,0
1498,20,24,1
389,13,16,0
1234,20,22,1
678,14,19,0
1749,22,23,1
1057,18,23,0
1922,21,24,1
739,17,18,0
1868,23,24,1
427,10,16,0
2160,24,24,1
548,14,16,0
2160,24,24,1
525,14,17,0
