n_triangles,chromatic_number,max_deg,class
120177,88,96,1
48774,60,75,0
141365,92,99,1
62404,61,77,0
150663,96,99,1
44579,56,75,0
140716,93,99,1
57958,61,79,0
117648,85,99,1
37102,48,73,0
124250,89,98,1
37672,54,70,0
132013,91,97,1
55259,61,82,0
132960,91,97,1
53152,61,79,0
140111,92,99,1
34365,50,69,0
122782,88,99,1
36307,53,75,0
127302,89,96,1
39380,51,74,0
142747,94,98,1
50821,57,76,0
128015,91,98,1
46508,57,79,0
122380,87,98,1
46071,54,78,0
137339,90,99,1
49142,57,74,0
127674,90,99,1
56631,61,78,0
132031,91,99,1
35868,49,72,0
125066,87,98,1
49641,60,77,0
126618,89,99,1
51170,58,76,0
144867,96,99,1
40178,54,72,0
121650,86,98,1
50475,58,77,0
139865,93,96,1
45739,54,80,0
141615,94,98,1
46241,56,74,0
126398,86,98,1
52230,56,77,0
133818,90,99,1
38593,47,72,0
157044,97,99,1
42312,58,69,0
122286,87,98,1
45455,54,78,0
135994,93,97,1
54219,63,79,0
151823,95,98,1
34465,54,73,0
122817,87,97,1
47042,55,76,0
140719,92,99,1
57349,64,76,0
124079,89,97,1
59348,65,81,0
117411,88,97,1
37365,51,73,0
128799,91,98,1
46529,56,75,0
122494,88,96,1
48304,53,80,0
129464,90,97,1
43555,52,79,0
113313,85,97,1
35583,48,75,0
116518,87,99,1
56983,59,78,0
123782,86,98,1
42406,54,75,0
125615,91,96,1
50391,56,76,0
123429,89,97,1
41913,51,75,0
135769,92,98,1
42240,49,73,0
132276,90,98,1
56270,64,77,0
124489,88,99,1
37545,51,74,0
133509,90,98,1
50255,61,76,0
123596,90,97,1
44536,56,74,0
124982,88,98,1
34698,49,73,0
123993,88,98,1
31453,51,66,0
123622,88,96,1
51389,58,83,0
130631,89,96,1
54352,60,83,0
138310,93,98,1
46788,56,78,0
116317,86,97,1
52962,56,80,0
125049,89,96,1
46283,52,74,0
121580,89,98,1
60236,63,82,0
123880,88,97,1
43634,51,77,0
132827,92,98,1
46619,56,78,0
130964,89,98,1
56446,61,85,0
127606,91,97,1
41307,53,76,0
145187,93,99,1
62369,67,84,0
126638,90,97,1
33860,50,68,0
114535,85,95,1
40869,59,72,0
124380,90,95,1
43082,55,72,0
122305,86,99,1
50546,63,76,0
123011,88,96,1
57024,58,82,0
148104,93,99,1
68438,69,82,0
131717,88,98,1
33077,50,70,0
110696,85,95,1
38415,52,73,0
114326,85,98,1
46267,53,75,0
125059,90,96,1
54842,60,81,0
136531,93,99,1
44546,53,76,0
129182,88,96,1
35870,50,70,0
134507,90,98,1
47261,56,72,0
121808,85,98,1
57475,67,83,0
117263,85,98,1
36347,50,72,0
124994,90,96,1
39735,52,70,0
134652,92,97,1
53378,54,80,0
130603,90,99,1
36937,54,73,0
136397,90,98,1
46702,56,76,0
137145,92,97,1
68781,69,79,0
127894,88,97,1
52122,53,81,0
110144,86,94,1
44096,56,73,0
120433,84,97,1
52212,61,75,0
140990,90,98,1
53714,55,80,0
109423,84,95,1
56537,59,77,0
134161,89,99,1
45690,57,76,0
121661,87,98,1
34217,52,68,0
135915,93,98,1
41182,47,78,0
127262,88,98,1
33246,45,67,0
120065,88,98,1
49151,54,78,0
127858,88,98,1
52860,59,79,0
127762,89,96,1
34404,50,73,0
136577,93,99,1
50864,59,76,0
126308,90,98,1
36100,51,71,0
138642,92,99,1
43417,57,75,0
136743,90,99,1
44923,56,71,0
115549,85,98,1
45892,53,73,0
114528,87,98,1
57043,57,81,0
127439,88,99,1
48346,56,81,0
129270,89,99,1
62686,62,81,0
124322,87,98,1
56237,62,82,0
120888,84,97,1
62710,63,84,0
120083,88,97,1
58959,59,82,0
138555,93,98,1
39417,48,73,0
132504,91,98,1
41754,53,72,0
134776,91,97,1
49104,56,76,0
119975,85,98,1
41402,56,73,0
127907,86,98,1
39495,52,74,0
103590,84,96,1
54380,59,77,0
117681,84,99,1
60834,66,78,0
122117,87,96,1
50188,58,76,0
134873,93,99,1
53839,59,77,0
122720,88,97,1
49211,49,82,0
123849,90,96,1
50596,59,73,0
133417,89,99,1
37022,53,70,0
115958,82,98,1
60725,63,81,0
120267,87,98,1
44443,53,74,0
129416,89,97,1
60144,61,82,0
134694,91,98,1
52384,58,81,0
136777,93,96,1
29605,44,66,0
131229,90,98,1
36377,48,76,0
134020,88,98,1
39810,47,73,0
132053,91,99,1
52813,60,79,0
118747,87,97,1
55085,62,77,0
120565,87,96,1
40182,56,74,0
119747,88,96,1
54735,57,82,0
112474,83,98,1
62244,63,81,0
122342,89,98,1
49281,59,75,0
137623,92,99,1
33245,49,73,0
129191,91,97,1
48020,58,81,0
135857,92,97,1
55093,53,83,0
116369,86,97,1
44541,56,75,0
118536,86,96,1
42708,54,75,0
119174,84,98,1
33794,51,67,0
142039,92,99,1
53740,56,77,0
123587,86,98,1
36471,49,71,0
125426,88,97,1
51869,58,76,0
117566,85,96,1
43174,58,73,0
111014,87,96,1
43206,56,73,0
124894,87,99,1
59787,62,83,0
118798,86,98,1
39038,55,73,0
111384,83,97,1
49615,54,78,0
119774,85,96,1
51011,55,76,0
128197,90,97,1
38632,54,68,0
124038,88,97,1
41923,50,73,0
125312,90,97,1
51619,56,78,0
117572,87,96,1
60652,60,86,0
120533,89,94,1
57303,61,79,0
139361,92,97,1
37776,54,72,0
128059,91,96,1
51480,57,81,0
120552,87,96,1
43431,51,75,0
145145,93,99,1
37536,47,73,0
119947,84,98,1
41457,54,76,0
144349,95,97,1
46640,54,78,0
128732,90,98,1
47438,59,76,0
118779,82,99,1
39199,51,74,0
128770,91,99,1
42637,53,74,0
110851,84,98,1
54089,63,77,0
115109,86,97,1
52376,59,80,0
122291,89,98,1
39343,52,75,0
126382,90,99,1
56073,59,80,0
129532,92,97,1
47286,61,79,0
122383,88,98,1
44923,49,74,0
129837,90,98,1
45688,54,75,0
130195,90,97,1
47971,57,76,0
128277,91,97,1
35654,49,71,0
121345,86,98,1
55411,56,79,0
111692,85,98,1
45107,55,74,0
114216,84,98,1
62543,66,81,0
117434,87,95,1
64950,62,83,0
131530,90,98,1
46215,53,77,0
120026,89,97,1
51714,57,80,0
130772,92,98,1
39560,54,73,0
124081,87,98,1
48111,52,76,0
117022,85,99,1
46493,51,80,0
117917,87,98,1
37533,56,73,0
125708,88,98,1
51633,58,79,0
118215,86,97,1
44099,55,74,0
121045,88,95,1
45177,57,76,0
132524,90,98,1
53451,61,77,0
134298,91,98,1
31976,42,69,0
131469,90,97,1
36579,53,73,0
120513,88,99,1
34657,55,68,0
128037,90,95,1
47359,56,76,0
123575,87,96,1
54268,55,79,0
140693,94,99,1
44038,55,76,0
120825,89,97,1
52347,60,78,0
145300,95,98,1
35929,49,74,0
135529,92,99,1
35482,48,72,0
118502,88,98,1
60469,56,81,0
117431,84,98,1
49649,59,80,0
122494,85,98,1
45925,54,76,0
131232,89,98,1
52722,57,76,0
119886,88,98,1
60350,62,80,0
111037,84,96,1
41804,51,81,0
100180,78,97,1
37763,54,71,0
110155,84,96,1
57352,60,81,0
128171,88,98,1
50501,56,79,0
127342,89,98,1
52104,55,79,0
117088,85,97,1
33993,49,68,0
129312,91,98,1
60812,59,81,0
125345,90,95,1
51408,56,75,0
127650,87,98,1
44838,51,75,0
130540,88,97,1
52819,59,78,0
122345,89,97,1
57511,63,82,0
115614,87,96,1
42152,53,78,0
115286,86,97,1
39656,49,70,0
123700,87,98,1
47001,56,73,0
131408,90,98,1
40470,54,76,0
122924,87,97,1
35759,52,69,0
128206,89,98,1
33586,49,71,0
127676,89,97,1
56580,63,79,0
131305,89,99,1
41769,46,77,0
129036,89,98,1
51892,54,82,0
136282,90,98,1
48888,50,78,0
150353,95,99,1
43955,54,75,0
123588,88,98,1
47958,57,76,0
137896,91,99,1
34143,45,70,0
111296,85,96,1
54314,58,80,0
127547,90,98,1
53541,57,79,0
115443,87,97,1
52542,59,81,0
130871,90,98,1
51877,62,77,0
118087,87,97,1
61663,61,80,0
120571,88,96,1
53551,58,77,0
140574,94,99,1
46877,56,75,0
114675,85,99,1
40089,55,72,0
120670,87,97,1
31054,51,68,0
127590,89,97,1
48801,55,78,0
122711,86,96,1
36203,52,70,0
121340,89,95,1
56518,59,78,0
98251,80,96,1
49003,55,77,0
122805,86,99,1
38393,52,71,0
107960,85,98,1
39218,48,76,0
113148,84,99,1
50133,59,74,0
122150,88,97,1
52712,58,81,0
123144,88,97,1
49679,56,76,0
139632,92,99,1
45232,56,73,0
117040,86,97,1
45439,52,77,0
127751,89,99,1
52563,58,79,0
121716,85,97,1
36478,49,72,0
107864,84,97,1
53416,60,77,0
124019,90,96,1
43831,53,76,0
128146,89,98,1
48036,60,76,0
105873,83,95,1
62595,61,85,0
131667,91,98,1
54542,63,77,0
119351,86,98,1
28632,48,68,0
134488,91,97,1
51663,58,78,0
133232,93,98,1
49774,57,77,0
123475,86,99,1
35656,50,71,0
122146,87,97,1
43250,53,75,0
127087,90,97,1
50186,55,80,0
121716,87,98,1
43835,54,75,0
118124,85,96,1
45383,55,78,0
135982,91,98,1
43732,54,73,0
140534,90,99,1
45911,62,72,0
134507,91,98,1
43870,53,73,0
122403,85,98,1
50636,55,77,0
122186,86,99,1
49159,51,76,0
141835,94,98,1
45696,52,76,0
146531,94,99,1
43588,58,76,0
124111,87,97,1
47106,53,73,0
120647,87,96,1
41514,54,76,0
141663,93,98,1
50041,58,80,0
121773,86,98,1
47308,54,78,0
125799,89,99,1
51311,56,79,0
145920,94,99,1
48528,55,78,0
141500,93,98,1
55200,59,79,0
140366,93,98,1
55539,61,76,0
107571,84,94,1
43088,54,75,0
139473,92,98,1
41132,50,75,0
123286,87,98,1
55123,56,78,0
126589,88,98,1
51656,58,74,0
134783,92,99,1
44718,50,78,0
131829,91,96,1
38639,53,70,0
119507,85,96,1
34216,50,75,0
135681,92,99,1
37712,48,72,0
120967,87,98,1
43714,51,74,0
129529,90,97,1
47783,55,73,0
138992,92,99,1
41147,52,74,0
144862,94,99,1
50196,59,78,0
148464,93,99,1
51211,57,78,0
107452,83,97,1
48764,53,79,0
104003,82,93,1
41163,55,77,0
117445,88,96,1
45189,52,74,0
117970,85,98,1
47311,62,76,0
128884,86,99,1
43627,56,72,0
116817,85,98,1
38125,53,73,0
116085,85,98,1
56077,58,82,0
129272,86,99,1
53192,60,80,0
123286,88,98,1
49857,60,73,0
119956,85,98,1
45224,56,79,0
140625,94,99,1
55084,59,82,0
118765,84,98,1
39541,53,70,0
121711,83,98,1
48127,53,78,0
135412,88,99,1
46575,56,78,0
139001,93,99,1
42803,47,75,0
115650,88,96,1
36481,43,72,0
125466,87,98,1
40495,54,73,0
147776,95,98,1
37355,56,71,0
128259,91,99,1
44665,53,77,0
140704,92,99,1
54349,54,78,0
127691,87,97,1
47421,53,75,0
117024,86,97,1
48671,59,74,0
133602,89,99,1
57413,57,84,0
126226,89,97,1
44553,53,76,0
118663,88,98,1
63246,63,80,0
120352,89,97,1
41943,54,74,0
133298,90,99,1
31392,46,71,0
128625,88,99,1
51201,55,79,0
113000,87,95,1
47639,55,76,0
128840,87,98,1
51658,60,78,0
132996,91,97,1
34238,47,69,0
125072,89,98,1
34430,47,72,0
135315,94,96,1
54005,52,80,0
113767,84,98,1
42983,47,75,0
127535,90,97,1
46904,55,76,0
126822,88,98,1
45700,52,75,0
128680,87,99,1
55306,59,82,0
142946,93,99,1
38718,48,71,0
113467,84,96,1
60036,64,81,0
121019,88,97,1
44821,57,73,0
128124,89,98,1
27925,43,67,0
121794,88,98,1
48298,59,70,0
114336,87,97,1
53147,59,79,0
137660,89,98,1
57993,59,83,0
126679,91,96,1
52911,60,80,0
126978,83,97,1
41897,52,74,0
120497,87,95,1
34098,52,68,0
141942,93,99,1
36546,47,68,0
134940,92,99,1
38013,51,67,0
125160,87,99,1
35163,47,75,0
140314,91,98,1
51831,60,78,0
124436,89,97,1
35681,48,71,0
126277,89,97,1
42227,53,74,0
116481,83,97,1
47008,54,76,0
109390,85,99,1
57289,65,80,0
123835,88,97,1
60385,67,80,0
121919,90,97,1
51741,58,84,0
133272,92,99,1
51708,56,79,0
131320,89,98,1
41095,46,74,0
118190,88,97,1
52944,61,79,0
121321,89,97,1
46889,60,76,0
140592,93,99,1
54509,56,81,0
123664,87,97,1
49476,57,77,0
132238,91,98,1
47388,56,76,0
126710,90,99,1
57823,56,83,0
131723,90,98,1
51664,58,77,0
137825,93,98,1
42504,51,71,0
140412,92,99,1
49168,58,75,0
128633,90,98,1
40149,56,72,0
121173,87,97,1
53573,58,79,0
118208,85,99,1
28229,49,62,0
127337,91,97,1
56400,59,78,0
130684,92,98,1
40298,51,73,0
140501,93,99,1
55974,60,82,0
139435,94,98,1
45529,53,76,0
113724,86,97,1
54719,60,79,0
137453,90,97,1
43043,54,75,0
129946,90,98,1
47164,58,77,0
128030,90,98,1
56026,61,80,0
127624,89,97,1
58092,60,81,0
141642,95,98,1
44280,52,78,0
111651,84,94,1
46259,57,77,0
144798,95,99,1
53896,58,80,0
130026,90,97,1
28310,47,67,0
114750,85,96,1
33266,49,66,0
120985,88,95,1
59054,58,80,0
129502,90,98,1
51402,61,75,0
119957,87,98,1
54271,61,78,0
125920,89,98,1
60375,63,81,0
134259,91,97,1
50532,62,78,0
139354,95,99,1
42354,49,72,0
126268,86,98,1
42920,53,74,0
137941,90,98,1
37520,51,71,0
111974,84,95,1
46278,53,80,0
116231,86,95,1
35859,49,71,0
121462,88,98,1
37681,46,72,0
124465,88,96,1
40163,50,74,0
127156,90,96,1
44348,55,71,0
127793,90,97,1
51889,64,77,0
118074,87,97,1
53021,59,77,0
157884,99,99,1
44509,53,78,0
131843,92,97,1
43189,51,77,0
115692,88,97,1
35913,49,73,0
129080,88,98,1
52453,56,76,0
117777,87,97,1
52012,57,77,0
124737,88,96,1
61150,63,79,0
133579,91,98,1
53546,58,79,0
137825,92,98,1
42622,53,74,0
128465,90,98,1
32225,48,71,0
122326,86,98,1
42964,52,73,0
118459,87,97,1
48117,57,80,0
116816,87,98,1
37457,54,74,0
135875,92,98,1
53994,52,78,0
130978,91,99,1
47665,56,74,0
120085,85,99,1
40483,51,71,0
134882,91,99,1
42458,53,74,0
111425,82,97,1
47256,56,73,0
123592,87,98,1
47626,53,80,0
117523,85,99,1
41961,55,77,0
117436,85,97,1
42436,56,75,0
127771,91,95,1
45519,57,72,0
117265,86,97,1
40041,56,74,0
124914,87,99,1
38731,55,71,0
100898,82,94,1
44668,56,78,0
116598,88,95,1
37179,52,73,0
129049,91,96,1
51688,54,80,0
129169,91,98,1
33069,46,69,0
146305,95,99,1
50678,55,78,0
115145,86,97,1
49657,59,77,0
140389,94,98,1
53938,63,77,0
128111,89,97,1
57643,60,82,0
107360,84,99,1
47901,56,77,0
111450,82,96,1
46870,58,78,0
123221,89,96,1
46056,58,72,0
128820,90,98,1
59237,61,81,0
119096,85,96,1
45387,58,74,0
125025,88,99,1
53629,54,80,0
121367,87,96,1
48297,59,80,0
124188,88,97,1
45739,57,76,0
130753,90,98,1
57561,62,82,0
133150,91,98,1
46606,55,78,0
113028,83,97,1
59117,59,81,0
125312,88,99,1
45220,56,73,0
130045,92,97,1
56022,60,77,0
131670,90,97,1
43546,55,76,0
126037,87,96,1
53437,64,74,0
144747,96,97,1
46344,57,75,0
132343,91,97,1
32983,49,67,0
141272,94,97,1
50260,58,77,0
126380,89,99,1
40512,51,73,0
132829,90,98,1
49544,57,79,0
134071,89,98,1
42764,56,76,0
126466,89,99,1
38507,49,73,0
107424,83,94,1
41771,51,77,0
128827,90,98,1
65092,64,83,0
123999,86,99,1
50613,61,79,0
127197,90,99,1
54969,58,80,0
127410,88,96,1
41713,50,75,0
138724,93,99,1
44596,53,75,0
131563,91,98,1
34492,52,68,0
137074,93,99,1
68864,66,84,0
125880,87,98,1
49682,56,76,0
114502,87,97,1
55682,59,83,0
113506,84,96,1
45205,52,75,0
123862,87,99,1
34265,51,72,0
118896,86,96,1
40784,53,72,0
141472,94,98,1
33627,50,69,0
134930,91,97,1
51247,53,79,0
129601,89,99,1
35285,51,70,0
137284,91,97,1
40614,45,74,0
117128,85,98,1
44476,54,75,0
116770,88,97,1
42022,50,75,0
117083,85,97,1
51812,58,79,0
133212,90,96,1
38054,53,74,0
140829,94,98,1
45083,52,75,0
127720,87,96,1
48793,54,79,0
120845,82,99,1
47570,56,79,0
116540,83,96,1
39237,53,73,0
112272,83,98,1
58803,60,79,0
135065,89,98,1
40489,52,74,0
126858,89,97,1
42114,57,74,0
114946,85,95,1
35729,47,74,0
124836,88,98,1
54486,62,75,0
129204,92,97,1
55536,57,79,0
123903,89,96,1
47188,55,72,0
126712,85,99,1
53755,62,80,0
126621,87,98,1
40879,56,73,0
145467,96,98,1
48302,53,79,0
121872,86,97,1
46346,55,74,0
102210,81,96,1
65761,66,81,0
128495,90,98,1
49469,53,77,0
114965,85,97,1
46324,58,72,0
136312,90,97,1
41213,50,73,0
117200,88,97,1
39628,56,72,0
130247,92,96,1
43249,51,77,0
136353,91,99,1
57283,63,79,0
113641,83,96,1
47504,55,79,0
146300,95,99,1
50587,60,80,0
133544,92,97,1
40304,52,72,0
134989,92,98,1
37080,48,76,0
131097,89,99,1
36800,50,67,0
124173,87,99,1
31910,50,72,0
126456,89,98,1
43268,57,76,0
128199,86,97,1
43329,57,71,0
145180,93,99,1
53008,54,81,0
131963,90,99,1
40334,49,73,0
126015,91,98,1
54156,54,81,0
111781,86,96,1
41789,52,74,0
119529,86,96,1
50088,53,83,0
115366,86,98,1
59035,63,81,0
122705,88,98,1
40972,50,70,0
132359,90,98,1
33597,52,68,0
124321,89,99,1
48950,60,78,0
129068,90,96,1
34597,49,72,0
127836,87,99,1
51485,59,77,0
115940,86,98,1
47938,57,78,0
113409,85,99,1
55420,56,78,0
134597,89,99,1
43475,61,70,0
132670,90,99,1
45781,57,75,0
142888,94,99,1
37083,50,70,0
108274,83,98,1
36007,47,72,0
120621,86,98,1
76849,66,86,0
140444,94,98,1
57089,59,83,0
112051,86,98,1
48269,54,78,0
125217,90,97,1
56575,62,77,0
129662,89,99,1
44404,53,75,0
123774,89,96,1
58665,58,82,0
116686,85,98,1
32694,46,68,0
116806,83,97,1
37823,53,68,0
116162,83,96,1
52618,52,80,0
128535,90,97,1
50365,56,79,0
115276,85,97,1
43549,53,78,0
117152,88,96,1
36106,50,69,0
123141,89,95,1
46427,53,77,0
127610,89,98,1
51793,62,77,0
120873,87,98,1
54485,58,81,0
117672,83,95,1
57933,60,81,0
121973,87,96,1
48789,59,73,0
128553,87,96,1
51153,55,75,0
128984,91,98,1
39935,46,74,0
118355,86,98,1
46314,57,78,0
127369,90,98,1
59150,56,82,0
111706,84,97,1
46963,51,82,0
141548,92,98,1
35688,50,69,0
129265,89,99,1
46911,52,74,0
120497,88,98,1
44831,53,73,0
124644,89,98,1
38167,48,74,0
112000,83,97,1
30685,50,64,0
116271,80,93,1
44601,57,78,0
144561,94,98,1
49126,57,82,0
126471,86,99,1
65546,64,88,0
116077,87,99,1
43439,55,76,0
120188,87,97,1
50013,57,76,0
123665,90,98,1
48156,54,79,0
110661,85,94,1
33876,54,69,0
138645,93,99,1
45443,54,75,0
136462,94,98,1
54592,59,78,0
114327,86,97,1
47946,59,78,0
116527,88,96,1
43850,54,75,0
119167,88,96,1
49719,59,82,0
123206,89,96,1
62776,61,80,0
113227,85,96,1
47351,51,77,0
135741,93,99,1
62124,62,80,0
118419,88,97,1
53499,60,77,0
120887,87,99,1
48965,55,74,0
106346,83,95,1
43785,56,75,0
122296,88,97,1
64949,61,83,0
130768,90,99,1
29585,48,67,0
129742,89,96,1
48167,57,81,0
132482,88,98,1
37325,50,68,0
133307,90,99,1
41927,52,76,0
126709,87,99,1
61673,62,83,0
135582,91,98,1
68774,64,83,0
138390,92,99,1
54432,58,82,0
118447,86,96,1
31943,50,66,0
136861,92,99,1
37198,52,70,0
139277,92,99,1
45672,58,74,0
132397,91,97,1
63318,63,83,0
132986,90,97,1
49957,59,80,0
112844,84,96,1
36082,54,70,0
122572,88,96,1
53659,59,77,0
135732,93,99,1
43269,59,73,0
118760,87,96,1
64898,62,86,0
130351,90,98,1
50882,57,80,0
142573,94,98,1
52864,55,79,0
105154,83,94,1
48361,58,74,0
119105,87,98,1
34681,48,73,0
124993,86,98,1
46612,57,75,0
143427,93,98,1
37747,53,73,0
125634,88,99,1
50796,55,78,0
132069,91,97,1
48830,57,79,0
106783,85,98,1
31397,43,72,0
128863,90,99,1
66175,65,84,0
127234,89,98,1
63214,62,80,0
117388,86,98,1
53367,56,77,0
119509,86,98,1
46314,55,74,0
125167,87,98,1
43398,55,77,0
115242,88,98,1
46887,54,77,0
133219,90,98,1
58400,58,81,0
122306,88,99,1
41264,51,75,0
121268,88,97,1
56618,62,78,0
114732,84,97,1
47750,55,76,0
128295,89,97,1
34048,52,69,0
115694,86,95,1
46861,52,76,0
120450,87,98,1
49300,57,78,0
126147,91,98,1
48987,57,79,0
130329,91,98,1
45492,49,79,0
124929,90,98,1
44953,54,72,0
125496,87,98,1
46688,55,77,0
141598,94,97,1
44723,51,76,0
120936,88,96,1
48074,54,77,0
134792,92,98,1
46032,54,74,0
124131,91,98,1
42561,52,74,0
122331,90,99,1
52456,61,74,0
124658,86,98,1
44422,58,77,0
134468,91,98,1
48824,57,81,0
126939,88,98,1
51420,60,75,0
121419,88,97,1
49715,58,74,0
125899,90,98,1
36333,42,73,0
133922,90,98,1
49749,56,77,0
121119,86,97,1
49409,60,80,0
123248,86,97,1
61043,56,84,0
125080,86,98,1
48028,54,79,0
128699,89,99,1
41652,51,74,0
115897,86,95,1
41425,52,72,0
128399,90,97,1
36730,52,73,0
111541,86,95,1
46398,58,74,0
144279,92,99,1
47805,60,78,0
110532,84,97,1
48502,54,79,0
122345,89,97,1
63743,63,81,0
127414,91,95,1
52695,59,79,0
107469,80,95,1
48600,57,79,0
129361,90,99,1
33452,41,72,0
130480,89,98,1
37755,51,72,0
135311,92,98,1
43050,52,73,0
125580,89,98,1
41549,53,74,0
114981,86,95,1
53410,55,78,0
123631,87,98,1
41964,56,72,0
114821,87,95,1
37873,52,74,0
145152,92,99,1
51744,57,77,0
145127,94,99,1
43701,52,76,0
121015,86,97,1
48370,54,76,0
143133,91,98,1
54590,66,81,0
121479,87,98,1
38294,47,72,0
144176,94,99,1
40202,49,71,0
130461,90,99,1
47446,57,82,0
123400,88,97,1
52393,62,76,0
126428,88,99,1
48731,58,79,0
117852,89,95,1
45018,52,74,0
125993,89,97,1
41105,53,75,0
116611,85,97,1
64783,65,83,0
113836,86,98,1
43160,51,72,0
116168,85,98,1
41896,46,78,0
114190,87,97,1
30133,40,69,0
120835,89,99,1
42055,47,73,0
129200,90,97,1
37810,48,76,0
129189,91,98,1
46830,52,79,0
119567,89,98,1
52100,55,78,0
112056,86,95,1
49727,60,75,0
115173,87,99,1
49444,56,79,0
140887,94,98,1
42685,50,75,0
144319,95,98,1
50830,58,79,0
120888,87,99,1
65252,62,81,0
120577,87,98,1
59340,61,80,0
127281,87,98,1
39361,52,74,0
129659,89,98,1
48477,51,78,0
141534,94,99,1
57364,58,82,0
121108,86,97,1
41139,48,73,0
121705,88,98,1
45689,58,77,0
135890,93,95,1
45302,57,75,0
118486,85,94,1
58413,60,80,0
120789,86,98,1
55224,59,81,0
125972,86,99,1
39582,52,75,0
134000,91,96,1
54249,62,77,0
137019,91,98,1
42684,50,78,0
121782,86,98,1
42666,50,78,0
127341,90,98,1
64353,63,80,0
145192,94,98,1
46838,51,78,0
124661,89,98,1
43764,51,76,0
147511,96,99,1
54508,58,81,0
139035,92,99,1
57560,58,84,0
134792,91,97,1
26064,42,61,0
133461,90,98,1
58302,61,81,0
133092,89,99,1
44680,51,78,0
117702,87,99,1
33644,44,70,0
115462,86,98,1
58880,62,81,0
133580,91,96,1
53548,54,80,0
125055,88,99,1
45859,52,77,0
131915,86,98,1
35278,45,71,0
121420,86,98,1
45415,61,75,0
115930,83,95,1
64436,64,83,0
115353,86,98,1
39887,52,70,0
140361,94,97,1
56996,60,81,0
121174,89,96,1
48032,52,78,0
123941,86,99,1
69314,66,83,0
119383,85,98,1
47611,58,76,0
128793,88,99,1
44613,57,74,0
126678,87,97,1
50310,57,79,0
115109,85,97,1
56800,53,84,0
131354,89,99,1
49048,57,77,0
131807,91,98,1
64150,63,78,0
121294,87,99,1
47592,56,77,0
127500,90,95,1
48571,54,75,0
125210,87,99,1
40397,51,74,0
109332,85,93,1
47703,58,75,0
103910,84,95,1
54238,59,79,0
110857,85,96,1
46299,53,80,0
133817,93,97,1
38952,50,74,0
138413,92,99,1
49121,56,75,0
117340,86,96,1
52043,56,79,0
109432,85,95,1
39528,52,75,0
119670,87,97,1
48559,56,77,0
134617,92,97,1
46041,56,75,0
131582,90,94,1
47705,59,79,0
129825,87,99,1
57321,60,83,0
110087,84,96,1
59207,61,77,0
129202,88,96,1
46723,55,74,0
113897,85,95,1
33596,45,65,0
130743,92,96,1
38508,55,71,0
131795,91,99,1
73800,71,83,0
122493,89,97,1
48922,57,77,0
134556,88,99,1
41722,51,75,0
127155,87,99,1
45655,59,73,0
112900,80,97,1
50579,58,79,0
119678,87,98,1
49578,57,79,0
123325,85,97,1
42740,57,74,0
122987,88,98,1
38632,47,74,0
129442,90,97,1
45171,54,79,0
146744,96,98,1
41543,55,73,0
147819,94,99,1
41946,52,72,0
119799,87,97,1
41215,53,75,0
109627,85,98,1
65139,61,84,0
127088,87,97,1
51934,54,81,0
123813,89,97,1
32731,44,70,0
111712,85,97,1
48007,59,80,0
134042,84,99,1
34507,52,69,0
116316,84,97,1
54993,61,76,0
135615,91,99,1
49198,52,78,0
122640,87,98,1
65559,63,80,0
126728,86,99,1
26472,44,65,0
133282,92,98,1
49505,55,77,0
119555,87,95,1
36203,55,69,0
119313,84,96,1
40613,54,72,0
121812,86,97,1
42072,52,73,0
128616,87,98,1
53269,62,76,0
136878,92,97,1
43906,51,75,0
125849,88,98,1
33832,47,70,0
124418,87,97,1
56457,61,84,0
131961,84,99,1
55209,60,83,0
123539,86,98,1
48871,59,76,0
139524,94,98,1
61308,61,83,0
134371,91,98,1
46003,55,78,0
119911,87,97,1
50001,57,76,0
119749,85,98,1
35395,47,70,0
142894,93,99,1
53338,57,79,0
118359,85,98,1
38815,51,75,0
131354,88,99,1
40918,53,75,0
108628,84,95,1
51389,54,78,0
129623,89,99,1
50778,58,77,0
111925,82,99,1
54766,61,79,0
127587,89,98,1
41224,47,76,0
116152,84,98,1
49716,58,80,0
130214,92,98,1
38452,55,72,0
115838,86,96,1
48289,56,75,0
122326,89,97,1
49485,61,80,0
120827,85,97,1
38381,53,73,0
129504,90,99,1
50074,60,77,0
108519,85,98,1
47964,58,78,0
119560,86,98,1
36615,51,72,0
129081,88,98,1
57858,58,83,0
137686,92,96,1
42510,52,76,0
137549,93,98,1
35386,49,72,0
129695,87,99,1
57217,61,78,0
122317,88,97,1
41465,56,74,0
128338,88,98,1
48423,51,79,0
134345,92,98,1
54539,60,81,0
143166,94,99,1
41690,52,71,0
122795,88,98,1
49500,54,78,0
133537,91,99,1
47241,57,77,0
130696,87,99,1
50480,52,80,0
126510,89,99,1
49896,56,79,0
134261,92,98,1
49060,54,82,0
133856,91,99,1
47333,54,78,0
110797,83,95,1
42798,52,76,0
131620,89,97,1
40852,54,73,0
109494,86,97,1
54453,63,79,0
136215,90,99,1
54642,59,80,0
120569,88,96,1
54141,55,80,0
111862,85,94,1
32924,52,68,0
120401,89,96,1
35474,49,68,0
126969,88,98,1
49328,58,79,0
124157,88,97,1
46055,50,79,0
134928,89,96,1
39399,49,73,0
127190,89,97,1
39696,52,72,0
139192,93,98,1
50003,59,78,0
132184,91,97,1
50234,58,77,0
119441,88,96,1
